,name,task,n_embd,train_size,seed,trainer/global_step,val_loss/add_in_dist,val_loss/ali_in_dist,val_loss/car_in_dist,val_loss/mad_in_dist,val_loss/rev_in_dist,val_loss/add_ood_8digit,val_loss/ali_ood_8digit,val_loss/car_ood_8digit,val_loss/mad_ood_8digit,val_loss/rev_ood_8digit,val_loss/add_ood_10digit,val_loss/add_ood_11digit,val_loss/ali_ood_10digit,val_loss/ali_ood_11digit,val_loss/car_ood_10digit,val_loss/car_ood_11digit,val_loss/mad_ood_10digit,val_loss/mad_ood_11digit,val_loss/rev_ood_10digit,val_loss/rev_ood_11digit,val_acc/add_in_dist,val_acc/ali_in_dist,val_acc/car_in_dist,val_acc/mad_in_dist,val_acc/rev_in_dist,val_acc/add_ood_8digit,val_acc/ali_ood_8digit,val_acc/car_ood_8digit,val_acc/mad_ood_8digit,val_acc/rev_ood_8digit,val_acc/add_ood_10digit,val_acc/add_ood_11digit,val_acc/ali_ood_10digit,val_acc/ali_ood_11digit,val_acc/car_ood_10digit,val_acc/car_ood_11digit,val_acc/mad_ood_10digit,val_acc/mad_ood_11digit,val_acc/rev_ood_10digit,val_acc/rev_ood_11digit
47,tdec_704embd_mix_10000000_s1,mix,704,10000000,1,31999,5.016123623136082e-07,2.4823659572348333e-08,6.059004249436839e-07,1.30972608758384e-07,8.399103279543851e-08,0.3339713215827942,0.7132758498191833,0.0537550635635852,0.333631157875061,0.2989417314529419,4.435614585876465,5.577033519744873,1.707358717918396,2.8569447994232178,2.311314105987549,3.676880121231079,4.192852020263672,5.415637969970703,7.714377403259277,11.263906478881836,1.0,1.0,1.0,1.0,1.0,0.270000010728836,0.0,0.75,0.2199999988079071,0.3700000047683716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,tdec_64embd_mix_1000000_s3,mix,64,1000000,3,31999,0.4991167485713959,1.6841260730871e-05,0.0195833798497915,0.1314998865127563,6.905992631800473e-05,0.5882194638252258,2.916968514909968e-05,0.0288800708949565,0.1960763335227966,0.0001553204638184,0.7245237231254578,0.8670493364334106,0.0002473500207997,0.0320109352469444,0.0462627075612545,0.0708246156573295,0.3547114133834839,0.5940036177635193,0.0006831237697042,0.0087600871920585,0.0599999986588954,1.0,0.8700000047683716,0.4900000095367431,1.0,0.0,1.0,0.8199999928474426,0.1500000059604644,1.0,0.0,0.0,0.9800000190734864,0.2899999916553497,0.7400000095367432,0.4000000059604645,0.0199999995529651,0.0,0.9800000190734864,0.800000011920929
49,tdec_576embd_mix_100000_s1,mix,576,100000,1,27999,6.875400799799536e-07,9.108257614798276e-08,2.050582992296768e-08,2.066783366672098e-07,8.212344982894138e-05,0.4778466522693634,1.3570256233215332,0.4315614700317383,0.2421601861715316,0.0047366209328174,3.707774162292481,4.88653039932251,1.7395100593566897,2.5318515300750732,2.2902719974517822,3.905393123626709,4.303403377532959,5.968466281890869,0.9395029544830322,11.907061576843262,1.0,1.0,1.0,1.0,1.0,0.1099999994039535,0.0,0.1599999964237213,0.3100000023841858,0.9700000286102296,0.0,0.0,0.0,0.0,0.0299999993294477,0.0,0.0,0.0,0.0,0.0
50,tdec_64embd_add_1000000_s3,add,64,1000000,3,31999,0.8937086462974548,,,,,1.2803665399551392,,,,,1.4513146877288818,1.5313873291015625,,,,,,,,,0.1000000014901161,,,,,0.0,,,,,0.0,0.0,,,,,,,,
51,tdec_256embd_add_100000_s3,add,256,100000,3,31999,0.1195824816823005,,,,,0.2804264724254608,,,,,0.6603986620903015,1.002611517906189,,,,,,,,,0.7599999904632568,,,,,0.0799999982118606,,,,,0.0,0.0,,,,,,,,
52,tdec_1344embd_mix_100000_s1,mix,1344,100000,1,29999,9.211278779730492e-07,8.439490883915823e-09,8.135205575854344e-08,2.608951490401523e-07,6.372776510943368e-07,1.5428203344345093,0.0707990154623985,0.7484439611434937,1.0956610441207886,0.2539913952350616,6.9676923751831055,10.04497528076172,1.9642659425735471,4.052150249481201,2.757427930831909,4.757154941558838,6.125402450561523,9.489906311035156,4.154121398925781,8.81852912902832,1.0,1.0,1.0,1.0,1.0,0.0199999995529651,0.3600000143051147,0.3400000035762787,0.0299999993294477,0.4199999868869781,0.0,0.0,0.0,0.0,0.0199999995529651,0.0,0.0,0.0,0.0,0.0
53,tdec_64embd_mix_100000_s3,mix,64,100000,3,31999,0.4391241371631622,1.2773451089742592e-05,0.0039679720066487,0.0084105757996439,8.47771079861559e-05,0.5602412223815918,2.721096643654164e-05,0.0066697392612695,0.0128426812589168,0.0002140579599654,0.7079371809959412,0.9139411449432372,7.688222831347957e-05,0.0138428602367639,0.0223533194512128,0.0752318203449249,0.0733262449502945,0.3386830389499664,0.0007997353095561,0.271350085735321,0.1299999952316284,1.0,0.9700000286102296,0.959999978542328,1.0,0.0299999993294477,1.0,0.949999988079071,0.8199999928474426,0.9900000095367432,0.0,0.0,0.9900000095367432,0.6600000262260437,0.7799999713897705,0.4300000071525574,0.5400000214576721,0.0,0.9700000286102296,0.0599999986588954
54,tdec_64embd_add_100000_s3,add,64,100000,3,31999,0.8192612528800964,,,,,1.2737221717834473,,,,,1.4538490772247314,1.5334736108779907,,,,,,,,,0.1500000059604644,,,,,0.0,,,,,0.0,0.0,,,,,,,,
55,tdec_256embd_mix_10000_s3,mix,256,10000,3,31999,0.0274397023022174,9.137953504989582e-09,7.540443789366691e-07,1.8478573338143176e-06,2.9311838716239436e-06,0.0446770340204238,1.6160176130597392e-07,2.3541961127193645e-06,3.003832171089016e-05,1.6058773326221853e-05,2.7061655521392822,4.823517322540283,1.4857767820358276,2.6247048377990723,2.0651438236236572,3.565077543258667,2.974668502807617,5.337092876434326,0.0345771312713623,4.075380325317383,0.9200000166893004,1.0,1.0,1.0,1.0,0.8799999952316284,1.0,1.0,0.9900000095367432,1.0,0.0,0.0,0.0,0.0,0.1199999973177909,0.0,0.0,0.0,0.8299999833106995,0.0
56,tdec_64embd_mix_10000_s3,mix,64,10000,3,31999,1.5782103538513184,5.4070656005933415e-06,0.0035694607067853,1.9274619817733765,5.5583659559488297e-05,1.7893470525741575,1.3902138562116306e-05,0.0085702780634164,2.0522518157958984,0.000125642385683,1.888533115386963,1.940568447113037,4.3574051233008504e-05,0.0027627113740891,0.0365683138370513,0.0884988084435463,2.101235866546631,2.1115753650665283,0.0003771604970097,0.0491584725677967,0.0,1.0,0.959999978542328,0.0,1.0,0.0,1.0,0.9200000166893004,0.0,1.0,0.0,0.0,1.0,0.9100000262260436,0.7200000286102295,0.4300000071525574,0.0,0.0,1.0,0.4600000083446502
57,tdec_576embd_add_100000_s1,add,576,100000,1,31999,0.0020931360777467,,,,,0.086922213435173,,,,,3.1417930126190186,4.364614963531494,,,,,,,,,1.0,,,,,0.6499999761581421,,,,,0.0,0.0,,,,,,,,
58,tdec_256embd_add_10000_s3,add,256,10000,3,31999,3.3614351749420166,,,,,6.304434299468994,,,,,7.836116313934326,9.920188903808594,,,,,,,,,0.1899999976158142,,,,,0.0,,,,,0.0,0.0,,,,,,,,
59,tdec_64embd_add_10000_s3,add,64,10000,3,31999,0.7949223518371582,,,,,1.260625243186951,,,,,1.4331376552581787,1.5277493000030518,,,,,,,,,0.1599999964237213,,,,,0.0,,,,,0.0,0.0,,,,,,,,
60,tdec_1344embd_add_100000_s1,add,1344,100000,1,30042,7.534560495514597e-07,,,,,0.4159398674964905,,,,,6.225005626678467,8.92232894897461,,,,,,,,,1.0,,,,,0.449999988079071,,,,,0.0,0.0,,,,,,,,
61,tdec_1472embd_add_1000000_s1,add,1472,1000000,1,31003,3.993157235981926e-07,,,,,0.1304013729095459,,,,,5.480438709259033,7.74069881439209,,,,,,,,,1.0,,,,,0.5699999928474426,,,,,0.0,0.0,,,,,,,,
62,tdec_704embd_add_10000000_s1,add,704,10000000,1,31999,1.7085740182665177e-05,,,,,0.0699016153812408,,,,,5.022859573364258,8.036101341247559,,,,,,,,,1.0,,,,,0.7200000286102295,,,,,0.0,0.0,,,,,,,,
63,tdec_576embd_mix_10000_s1,mix,576,10000,1,31999,0.2821658253669739,1.0369017644507041e-08,8.666431199344515e-07,0.0023033216129988,2.7526473331818124e-06,2.705535650253296,0.2051961719989776,1.4818649291992188,2.248872995376587,0.2583187222480774,4.899838447570801,6.4588117599487305,1.7130645513534546,2.8909740447998047,2.7984249591827393,4.52819299697876,4.97004508972168,6.819677829742432,1.3770740032196045,9.218944549560549,0.7599999904632568,1.0,1.0,0.9900000095367432,1.0,0.0,0.0900000035762786,0.1099999994039535,0.0,0.6399999856948853,0.0,0.0,0.0,0.0,0.0099999997764825,0.0,0.0,0.0,0.0199999995529651,0.0
64,tdec_256embd_mix_10000000_s2,mix,256,10000000,2,31999,1.2102768778277095e-05,9.193066752288814e-09,2.990022096582834e-07,1.740018831242196e-07,1.5642735888832249e-06,0.000214778308873,6.876877023387351e-08,5.815398367303715e-07,9.336687867289584e-07,2.4017313080548774e-06,1.86279821395874,3.299891948699951,0.8537493348121643,1.5182942152023315,1.2102689743041992,2.433809757232666,1.839108109474182,3.7917330265045166,0.0612760111689567,5.301141262054443,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1800000071525573,0.0,0.0,0.0,0.5400000214576721,0.0
65,tdec_576embd_add_10000_s1,add,576,10000,1,31999,0.751966655254364,,,,,1.772594928741455,,,,,4.105101108551025,5.689621448516846,,,,,,,,,0.6600000262260437,,,,,0.0599999986588954,,,,,0.0,0.0,,,,,,,,
66,tdec_256embd_add_10000000_s2,add,256,10000000,2,31999,0.1412613987922668,,,,,0.4787842631340027,,,,,0.8582656979560852,1.409104347229004,,,,,,,,,0.6800000071525574,,,,,0.0199999995529651,,,,,0.0,0.0,,,,,,,,
67,tdec_1280embd_mix_10000000_s1,mix,1280,10000000,1,31999,3.1363256312033627e-06,6.631006410628971e-09,1.3648077334948994e-08,5.209940923123213e-07,2.643546110903117e-07,1.2043403387069702,0.4717601537704468,0.7592135667800903,0.6812145113945007,0.2880557179450989,5.707943916320801,8.169791221618652,1.6530556678771973,3.3174872398376465,2.909431219100952,4.470067501068115,5.77231502532959,8.033088684082031,5.2578654289245605,8.683246612548828,1.0,1.0,1.0,1.0,1.0,0.0700000002980232,0.0099999997764825,0.2000000029802322,0.1500000059604644,0.3100000023841858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,tdec_1472embd_mix_100000_s1,mix,1472,100000,1,31021,1.0167458412979613e-06,0.0,0.0,1.720019571216369e-09,9.621648899837965e-08,0.0617639012634754,0.2657760977745056,0.0588837191462516,0.0068320245482027,0.0002464277204126,8.868858337402344,13.582345008850098,4.216691970825195,7.896140575408936,6.138864040374756,9.604076385498049,8.797857284545898,12.717650413513184,0.6974391341209412,13.795781135559082,1.0,1.0,1.0,1.0,1.0,0.7900000214576721,0.2399999946355819,0.8500000238418579,0.9800000190734864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3100000023841858,0.0
69,tdec_704embd_mix_1000000_s1,mix,704,1000000,1,31999,6.291120939749817e-07,8.978063625875166e-09,3.2199999111526274e-08,4.909090307592123e-07,7.9228492211314e-08,0.4045403003692627,1.6592384576797483,0.1428366303443908,0.3815988600254059,0.2854608297348022,3.089585304260254,3.982025861740112,1.4508379697799685,2.764801263809204,1.808660864830017,2.9535579681396484,3.2145862579345703,4.1768574714660645,8.282634735107422,12.035839080810549,1.0,1.0,1.0,1.0,1.0,0.1299999952316284,0.0,0.5400000214576721,0.3199999928474426,0.3100000023841858,0.0,0.0,0.0,0.0,0.0299999993294477,0.0,0.0,0.0,0.0,0.0
70,tdec_256embd_mix_1000000_s2,mix,256,1000000,2,31999,6.727667823724914e-06,2.113408292814256e-08,1.9027380915304093e-07,2.9484883157238073e-07,8.181123689610104e-07,0.000148951774463,4.795102768184734e-07,6.641848244726134e-07,3.984458089689724e-06,1.4136695654087816e-06,2.371103286743164,3.951908826828003,1.475899338722229,2.8651158809661865,1.702904224395752,2.9746663570404053,2.540658712387085,4.404021739959717,0.004333296790719,4.435284614562988,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2000000029802322,0.0,0.0,0.0,0.9900000095367432,0.0
71,tdec_64embd_mix_10000000_s2,mix,64,10000000,2,31999,1.6706141233444214,3.6751769130205503e-06,0.0055986298248171,1.8871798515319824,5.99427949055098e-05,1.858640432357788,9.694270374893676e-06,0.0099247954785823,2.020692825317383,9.27871951716952e-05,1.94502854347229,1.985421657562256,4.768882354255766e-05,0.0695835947990417,0.0339138694107532,0.0740319266915321,2.0833709239959717,2.0998189449310303,0.0003122397174593,0.4362873435020447,0.0,1.0,0.9300000071525574,0.0,0.9900000095367432,0.0,1.0,0.9300000071525574,0.0,1.0,0.0,0.0,1.0,0.0700000002980232,0.75,0.4300000071525574,0.0,0.0,0.9800000190734864,0.0199999995529651
72,tdec_256embd_add_1000000_s2,add,256,1000000,2,31999,0.1625193357467651,,,,,0.439917653799057,,,,,1.1093647480010986,1.6384433507919312,,,,,,,,,0.6200000047683716,,,,,0.0,,,,,0.0,0.0,,,,,,,,
73,tdec_64embd_add_10000000_s2,add,64,10000000,2,31999,1.1538249254226685,,,,,1.4815683364868164,,,,,1.6219347715377808,1.691088080406189,,,,,,,,,0.0099999997764825,,,,,0.0,,,,,0.0,0.0,,,,,,,,
74,tdec_64embd_mix_1000000_s2,mix,64,1000000,2,31999,0.4625967741012573,1.4538723917212336e-05,0.0066188070923089,0.0151725765317678,0.0001111066158046,0.6069365739822388,2.485075492586475e-05,0.0125541817396879,0.0315248407423496,0.0001588200539117,0.739957869052887,0.8728929758071899,6.273839244386181e-05,0.0029111476615071,0.0255607515573501,0.0541421212255954,0.1097507551312446,0.3067065179347992,0.0007436831365339,0.3130066692829132,0.1400000005960464,1.0,0.959999978542328,0.8799999952316284,1.0,0.0099999997764825,1.0,0.8500000238418579,0.7699999809265137,1.0,0.0,0.0,1.0,0.9200000166893004,0.7400000095367432,0.5799999833106995,0.3300000131130218,0.0299999993294477,0.9900000095367432,0.0199999995529651
75,tdec_256embd_mix_100000_s2,mix,256,100000,2,31999,0.0004089713329449,1.0619321422211671e-08,1.1914168851490105e-07,5.2348351431419366e-08,8.136699989336194e-07,6.529044185299426e-05,4.5336751242075486e-08,2.988571452533506e-07,1.642437439386413e-07,5.004957074561389e-06,2.577181100845337,3.80713415145874,1.0021239519119265,2.288095474243164,1.754186511039734,3.3286712169647217,2.6377439498901367,4.396440505981445,0.0229002349078655,4.786539077758789,0.9900000095367432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2000000029802322,0.0,0.0,0.0,0.8399999737739563,0.0
76,tdec_64embd_add_1000000_s2,add,64,1000000,2,31999,1.1769707202911377,,,,,1.4847179651260376,,,,,1.623404860496521,1.695751070976257,,,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,
77,tdec_1024embd_mix_10000000_s1,mix,1024,10000000,1,27999,0.0002268488024128,2.742966444202466e-06,7.012213814050483e-07,0.0001189409085782,0.000637523131445,0.4531899392604828,0.7044587731361389,0.1520345509052276,0.2853162884712219,0.1887354999780655,4.527328968048096,5.903741836547852,2.585481643676758,4.86777925491333,2.3225698471069336,3.748969078063965,4.0677080154418945,5.208361625671387,4.082426071166992,9.883844375610352,1.0,1.0,1.0,1.0,1.0,0.1299999952316284,0.0,0.5400000214576721,0.25,0.5099999904632568,0.0,0.0,0.0,0.0,0.0199999995529651,0.0,0.0,0.0,0.0,0.0
78,tdec_256embd_add_100000_s2,add,256,100000,2,31999,0.3007656037807464,,,,,0.7688641548156738,,,,,1.0365417003631592,1.2405136823654177,,,,,,,,,0.449999988079071,,,,,0.0,,,,,0.0,0.0,,,,,,,,
79,tdec_64embd_mix_100000_s2,mix,64,100000,2,31999,0.4919501841068268,1.495496599090984e-05,0.0014146693283692,0.0055302553810179,7.345656194956973e-05,0.5758475661277771,2.519943518564105e-05,0.0027802970726042,0.0089544272050261,0.0002167899510823,0.7025187611579895,0.8348971605300903,6.272194877965376e-05,0.0230847932398319,0.0135101787745952,0.0703860595822334,0.0510145388543605,0.2047520875930786,0.0009346303413622,0.0524249710142612,0.050000000745058,1.0,0.9900000095367432,0.949999988079071,1.0,0.0099999997764825,1.0,0.9700000286102296,0.9100000262260436,1.0,0.0,0.0,1.0,0.3499999940395355,0.8500000238418579,0.5,0.5899999737739563,0.0799999982118606,0.9700000286102296,0.4399999976158142
80,tdec_64embd_add_100000_s2,add,64,100000,2,31999,1.0792335271835327,,,,,1.45505690574646,,,,,1.5985723733901978,1.6670870780944824,,,,,,,,,0.0299999993294477,,,,,0.0,,,,,0.0,0.0,,,,,,,,
81,tdec_512embd_mix_10000000_s1,mix,512,10000000,1,31999,5.44305112271104e-05,4.251882614880742e-07,5.7404563449381385e-06,5.2248879001126625e-06,9.269811926060356e-06,0.1326049715280532,0.3528638780117035,0.0538907535374164,0.0629318207502365,0.0076038404367864,2.9475221633911133,4.2806782722473145,1.8250616788864136,3.3147077560424805,1.969200849533081,3.52687406539917,3.101102828979492,4.802578449249268,1.308665752410889,8.2337064743042,1.0,1.0,1.0,1.0,1.0,0.5799999833106995,0.0099999997764825,0.7900000214576721,0.7900000214576721,0.9700000286102296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,tdec_1280embd_add_10000000_s1,add,1280,10000000,1,32000,0.0019185399869456,,,,,1.0149418115615845,,,,,5.8002238273620605,10.119107246398926,,,,,,,,,0.9700000286102296,,,,,0.0900000035762786,,,,,0.0,0.0,,,,,,,,
83,tdec_256embd_mix_10000_s2,mix,256,10000,2,31999,0.0405194014310836,6.89150922994486e-08,1.8514315343054475e-06,2.274352482345421e-06,0.0001936707121785,0.055422231554985,7.562342148048629e-07,0.0001261375582544,3.1663857953390107e-05,0.0361058004200458,2.4406778812408447,4.0481977462768555,1.2903116941452026,2.5740766525268555,1.2635462284088137,2.4013314247131348,2.283151626586914,4.404722213745117,0.4237378239631653,5.59909200668335,0.949999988079071,1.0,1.0,1.0,1.0,0.8399999737739563,1.0,1.0,1.0,0.8899999856948853,0.0,0.0,0.0,0.0,0.1199999973177909,0.0,0.0,0.0,0.0599999986588954,0.0
84,tdec_704embd_add_1000000_s1,add,704,1000000,1,31999,0.0585318841040134,,,,,0.2427730411291122,,,,,1.7586030960083008,2.4527359008789062,,,,,,,,,0.8199999928474426,,,,,0.1599999964237213,,,,,0.0,0.0,,,,,,,,
85,tdec_1472embd_add_100000_s1,add,1472,100000,1,32068,0.000104534177808,,,,,0.0571056939661502,,,,,4.296705722808838,7.22377872467041,,,,,,,,,1.0,,,,,0.8600000143051147,,,,,0.0,0.0,,,,,,,,
86,tdec_64embd_mix_10000_s2,mix,64,10000,2,31999,0.0624041780829429,8.947694368544035e-06,0.0011494208592921,0.0006168083054944,0.0001773651893017,0.0782883763313293,1.960662120836787e-05,0.0019359849393367,0.0010405048960819,0.0002622698375489,0.1363623291254043,0.3055951595306396,5.5556203733431175e-05,0.0287169311195611,0.0055006686598062,0.0719392299652099,0.0060446364805102,0.0887151807546615,0.0019589851144701,0.5259273648262024,0.6800000071525574,1.0,0.9800000190734864,0.9900000095367432,0.9800000190734864,0.5699999928474426,1.0,1.0,0.9900000095367432,0.9800000190734864,0.2899999916553497,0.0799999982118606,1.0,0.3799999952316284,0.9399999976158142,0.4799999892711639,0.9800000190734864,0.4600000083446502,0.949999988079071,0.0099999997764825
87,tdec_256embd_add_10000_s2,add,256,10000,2,31999,2.205722239523311e-06,,,,,0.0002468163438607,,,,,2.808490037918091,3.8722875118255615,,,,,,,,,1.0,,,,,0.9900000095367432,,,,,0.0,0.0,,,,,,,,
88,tdec_64embd_add_10000_s2,add,64,10000,2,31999,0.8372686505317688,,,,,1.285465955734253,,,,,1.458279728889465,1.541130542755127,,,,,,,,,0.0900000035762786,,,,,0.0,,,,,0.0,0.0,,,,,,,,
89,tdec_512embd_add_10000000_s1,add,512,10000000,1,31999,0.0003633401938714,,,,,0.7017555832862854,,,,,2.9265623092651367,3.9214704036712646,,,,,,,,,1.0,,,,,0.0099999997764825,,,,,0.0,0.0,,,,,,,,
90,tdec_832embd_mix_10000000_s1,mix,832,10000000,1,31999,0.0026277473662048,1.379830109726754e-06,1.3284943634062074e-06,2.8475951694417745e-05,1.2276057532289997e-05,2.1148996353149414,0.2048235535621643,1.0665326118469238,1.4264397621154783,1.0787802934646606,3.297819137573242,4.352876663208008,1.759530544281006,2.545426845550537,1.8468133211135864,2.565256118774414,3.249675035476685,4.261136531829834,4.380542278289795,7.955989360809326,0.9900000095367432,1.0,1.0,1.0,1.0,0.0,0.0799999982118606,0.1599999964237213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
